Points_0,Points_1,Points_2,Points_Magnitude,R_0,R_1,R_2,R_3,R_4,R_5,R_Magnitude,UMean_0,UMean_1,UMean_2,UMean_Magnitude,UPrime2Mean_0,UPrime2Mean_1,UPrime2Mean_2,UPrime2Mean_3,UPrime2Mean_4,UPrime2Mean_5,UPrime2Mean_Magnitude,U_0,U_1,U_2,U_Magnitude,alpha.water,arc_length,devReff_0,devReff_1,devReff_2,devReff_3,devReff_4,devReff_5,devReff_Magnitude,epsilon,k,nuEff,nut,p,p_rgh,Point ID,vtkValidPointMask,yPlus
0.2,0.085,0.0005,0.217314,0.0173622,0.0173622,0.0173622,0.00553226,0,0,0.0305769,0.829002,-1.40049e-07,0,0.829002,0.00234353,1.85885e-13,0,3.55524e-09,0,0,0.00234353,0.863317,1.2895e-08,0,0.863317,0,0.085,2.31622e-08,-2.26626e-08,-4.9965e-10,0.00772153,0,0,0.00772153,0.127687,0.0260433,0.000667375,0.000478695,-5.43344,-4.5996,850,1,0
0.2,0.0851,0.0005,0.217353,0.0173435,0.0173435,0.0173435,0.0056036,0,0,0.030558,0.827863,-1.3902e-07,0,0.827863,0.00232616,1.83336e-13,0,3.56369e-09,0,0,0.00232616,0.862044,1.4623e-08,0,0.862044,0,0.0851,2.32419e-08,-2.2801e-08,-4.40873e-10,0.00784647,0,0,0.00784647,0.12873,0.0260152,0.000662759,0.00047408,-5.43443,-4.5996,851,1,0
0.2,0.0852,0.0005,0.217392,0.0173248,0.0173248,0.0173248,0.00567494,0,0,0.0305393,0.826723,-1.37992e-07,0,0.826723,0.00230878,1.80788e-13,0,3.57215e-09,0,0,0.00230878,0.860772,1.63511e-08,0,0.860772,0,0.0852,2.33216e-08,-2.29395e-08,-3.82096e-10,0.0079714,0,0,0.0079714,0.129774,0.0259872,0.000658143,0.000469464,-5.43541,-4.5996,852,1,0
0.2,0.0853,0.0005,0.217431,0.0173061,0.0173061,0.0173061,0.00574627,0,0,0.0305208,0.825583,-1.36964e-07,0,0.825583,0.0022914,1.7824e-13,0,3.5806e-09,0,0,0.0022914,0.859499,1.8079e-08,0,0.859499,0,0.0853,2.34013e-08,-2.3078e-08,-3.23323e-10,0.00809632,0,0,0.00809632,0.130818,0.0259591,0.000653527,0.000464848,-5.43639,-4.5996,853,1,0
0.2,0.0854,0.0005,0.21747,0.0172874,0.0172873,0.0172874,0.00581761,0,0,0.0305025,0.824443,-1.35936e-07,0,0.824443,0.00227402,1.75692e-13,0,3.58905e-09,0,0,0.00227402,0.858226,1.9807e-08,0,0.858226,0,0.0854,2.3481e-08,-2.32165e-08,-2.64546e-10,0.00822126,0,0,0.00822126,0.131861,0.025931,0.000648911,0.000460232,-5.43737,-4.5996,854,1,0
0.2,0.0855,0.0005,0.21751,0.0172687,0.0172686,0.0172686,0.00588895,0,0,0.0304844,0.823304,-1.34908e-07,0,0.823304,0.00225664,1.73144e-13,0,3.5975e-09,0,0,0.00225664,0.856954,2.1535e-08,0,0.856954,0,0.0855,2.35607e-08,-2.33549e-08,-2.05769e-10,0.00834619,0,0,0.00834619,0.132905,0.0259029,0.000644296,0.000455616,-5.43835,-4.5996,855,1,0
0.2,0.0856,0.0005,0.217549,0.01725,0.0172499,0.0172499,0.00596029,0,0,0.0304665,0.822164,-1.3388e-07,0,0.822164,0.00223927,1.70596e-13,0,3.60596e-09,0,0,0.00223927,0.855681,2.32631e-08,0,0.855681,0,0.0856,2.36404e-08,-2.34934e-08,-1.46992e-10,0.00847112,0,0,0.00847112,0.133949,0.0258749,0.00063968,0.000451,-5.43933,-4.5996,856,1,0
0.2,0.0857,0.0005,0.217588,0.0172312,0.0172312,0.0172312,0.00603162,0,0,0.0304487,0.821024,-1.32852e-07,0,0.821024,0.00222189,1.68048e-13,0,3.61441e-09,0,0,0.00222189,0.854409,2.4991e-08,0,0.854409,0,0.0857,2.37201e-08,-2.36319e-08,-8.82188e-11,0.00859604,0,0,0.00859604,0.134993,0.0258468,0.000635064,0.000446385,-5.44031,-4.5996,857,1,0
0.2,0.0858,0.0005,0.217628,0.0172125,0.0172125,0.0172125,0.00610296,0,0,0.0304312,0.819884,-1.31824e-07,0,0.819884,0.00220451,1.65499e-13,0,3.62286e-09,0,0,0.00220451,0.853136,2.6719e-08,0,0.853136,0,0.0858,2.37998e-08,-2.37704e-08,-2.94416e-11,0.00872098,0,0,0.00872098,0.136036,0.0258187,0.000630448,0.000441769,-5.44129,-4.5996,858,1,0
0.2,0.0859,0.0005,0.217667,0.0171961,0.0171961,0.0171961,0.00617047,0,0,0.0304169,0.818587,-1.30741e-07,0,0.818587,0.00218645,1.63052e-13,0,3.62824e-09,0,0,0.00218645,0.851698,2.86734e-08,0,0.851698,0,0.0859,2.39095e-08,-2.39704e-08,6.0936e-11,0.00884591,0,0,0.00884591,0.137198,0.0257941,0.000625987,0.000437308,-5.44227,-4.5996,859,1,0
0.2,0.086,0.0005,0.217707,0.0171808,0.0171808,0.0171808,0.00623606,0,0,0.0304044,0.81721,-1.29632e-07,0,0.81721,0.00216806,1.60655e-13,0,3.63208e-09,0,0,0.00216806,0.850176,3.0741e-08,0,0.850176,0,0.086,2.40341e-08,-2.42012e-08,1.67114e-10,0.00897085,0,0,0.00897085,0.138419,0.0257712,0.000621603,0.000432924,-5.44325,-4.5996,860,1,0
0.2,0.0861,0.0005,0.217746,0.0171655,0.0171655,0.0171655,0.00630165,0,0,0.030392,0.815834,-1.28523e-07,0,0.815834,0.00214966,1.58257e-13,0,3.63592e-09,0,0,0.00214966,0.848655,3.28085e-08,0,0.848655,0,0.0861,2.41587e-08,-2.44319e-08,2.73292e-10,0.00909578,0,0,0.00909578,0.139639,0.0257482,0.000617219,0.000428539,-5.44424,-4.5996,861,1,0
0.2,0.0862,0.0005,0.217786,0.0171502,0.0171502,0.0171502,0.00636724,0,0,0.0303798,0.814457,-1.27414e-07,0,0.814457,0.00213127,1.5586e-13,0,3.63975e-09,0,0,0.00213127,0.847133,3.4876e-08,0,0.847133,0,0.0862,2.42833e-08,-2.46627e-08,3.79462e-10,0.0092207,0,0,0.0092207,0.14086,0.0257253,0.000612835,0.000424156,-5.44522,-4.5996,862,1,0
0.2,0.0863,0.0005,0.217825,0.017135,0.0171349,0.0171349,0.00643283,0,0,0.0303677,0.81308,-1.26305e-07,0,0.81308,0.00211287,1.53463e-13,0,3.64359e-09,0,0,0.00211287,0.845612,3.69435e-08,0,0.845612,0,0.0863,2.44079e-08,-2.48935e-08,4.8564e-10,0.00934564,0,0,0.00934564,0.142081,0.0257024,0.000608451,0.000419772,-5.4462,-4.5996,863,1,0
0.2,0.0864,0.0005,0.217865,0.0171197,0.0171196,0.0171196,0.00649842,0,0,0.0303558,0.811704,-1.25196e-07,0,0.811704,0.00209448,1.51066e-13,0,3.64743e-09,0,0,0.00209448,0.84409,3.90111e-08,0,0.84409,0,0.0864,2.45325e-08,-2.51243e-08,5.91818e-10,0.00947057,0,0,0.00947057,0.143301,0.0256794,0.000604067,0.000415388,-5.44718,-4.5996,864,1,0
0.2,0.0865,0.0005,0.217905,0.0171044,0.0171043,0.0171044,0.00656401,0,0,0.0303441,0.810327,-1.24087e-07,0,0.810327,0.00207608,1.48669e-13,0,3.65127e-09,0,0,0.00207608,0.842569,4.10787e-08,0,0.842569,0,0.0865,2.46571e-08,-2.53551e-08,6.97996e-10,0.00959551,0,0,0.00959551,0.144522,0.0256565,0.000599683,0.000411004,-5.44816,-4.5996,865,1,0
0.2,0.0866,0.0005,0.217945,0.0170891,0.017089,0.0170891,0.0066296,0,0,0.0303325,0.808951,-1.22978e-07,0,0.808951,0.00205769,1.46272e-13,0,3.65511e-09,0,0,0.00205769,0.841047,4.31461e-08,0,0.841047,0,0.0866,2.47817e-08,-2.55858e-08,8.04166e-10,0.00972043,0,0,0.00972043,0.145743,0.0256336,0.000595299,0.00040662,-5.44914,-4.5996,866,1,0
0.2,0.0867,0.0005,0.217984,0.0170746,0.0170745,0.0170746,0.00669312,0,0,0.030322,0.807486,-1.21857e-07,0,0.807486,0.00203902,1.4393e-13,0,3.65661e-09,0,0,0.00203902,0.839434,4.53367e-08,0,0.839434,0,0.0867,2.48748e-08,-2.57564e-08,8.81666e-10,0.00984538,0,0,0.00984538,0.147026,0.0256119,0.000590995,0.000402316,-5.45012,-4.5996,867,1,0
0.2,0.0868,0.0005,0.218024,0.0170618,0.0170617,0.0170618,0.00675253,0,0,0.0303135,0.805846,-1.20711e-07,0,0.805846,0.00201979,1.41698e-13,0,3.65342e-09,0,0,0.00201979,0.837637,4.77732e-08,0,0.837637,0,0.0868,2.49048e-08,-2.58066e-08,9.01811e-10,0.00997034,0,0,0.00997034,0.148434,0.0255926,0.000586851,0.000398172,-5.4511,-4.5996,868,1,0
0.2,0.0869,0.0005,0.218064,0.017049,0.0170489,0.0170489,0.00681193,0,0,0.0303051,0.804206,-1.19565e-07,0,0.804206,0.00200056,1.39466e-13,0,3.65024e-09,0,0,0.00200056,0.83584,5.02096e-08,0,0.83584,0,0.0869,2.49348e-08,-2.58568e-08,9.21957e-10,0.0100953,0,0,0.0100953,0.149842,0.0255734,0.000582707,0.000394028,-5.45208,-4.5996,869,1,0
0.2,0.087,0.0005,0.218104,0.0170361,0.0170361,0.0170361,0.00687134,0,0,0.0302969,0.802566,-1.18419e-07,0,0.802566,0.00198132,1.37234e-13,0,3.64705e-09,0,0,0.00198132,0.834044,5.26461e-08,0,0.834044,0,0.087,2.49649e-08,-2.59069e-08,9.42102e-10,0.0102203,0,0,0.0102203,0.15125,0.0255541,0.000578562,0.000389883,-5.45306,-4.5996,870,1,0
0.2,0.0871,0.0005,0.218144,0.0170233,0.0170232,0.0170233,0.00693073,0,0,0.0302888,0.800926,-1.17273e-07,0,0.800926,0.00196209,1.35002e-13,0,3.64387e-09,0,0,0.00196209,0.832247,5.50825e-08,0,0.832247,0,0.0871,2.49949e-08,-2.59571e-08,9.62246e-10,0.0103452,0,0,0.0103452,0.152658,0.0255349,0.000574419,0.00038574,-5.45405,-4.5996,871,1,0
0.2,0.0872,0.0005,0.218184,0.0170105,0.0170104,0.0170105,0.00699014,0,0,0.0302808,0.799286,-1.16128e-07,0,0.799286,0.00194286,1.3277e-13,0,3.64068e-09,0,0,0.00194286,0.83045,5.75189e-08,0,0.83045,0,0.0872,2.50249e-08,-2.60073e-08,9.82391e-10,0.0104702,0,0,0.0104702,0.154067,0.0255157,0.000570275,0.000381595,-5.45503,-4.5996,872,1,0
0.2,0.0873,0.0005,0.218224,0.0169977,0.0169976,0.0169976,0.00704954,0,0,0.030273,0.797646,-1.14982e-07,0,0.797646,0.00192363,1.30538e-13,0,3.6375e-09,0,0,0.00192363,0.828653,5.99554e-08,0,0.828653,0,0.0873,2.50549e-08,-2.60575e-08,1.00254e-09,0.0105952,0,0,0.0105952,0.155475,0.0254964,0.00056613,0.000377451,-5.45601,-4.5996,873,1,0
0.2,0.0874,0.0005,0.218264,0.0169848,0.0169848,0.0169848,0.00710895,0,0,0.0302653,0.796006,-1.13836e-07,0,0.796006,0.0019044,1.28306e-13,0,3.63431e-09,0,0,0.0019044,0.826857,6.23919e-08,0,0.826857,0,0.0874,2.5085e-08,-2.61076e-08,1.02268e-09,0.0107201,0,0,0.0107201,0.156883,0.0254772,0.000561986,0.000373307,-5.45699,-4.5996,874,1,0
0.2,0.0875,0.0005,0.218304,0.016972,0.0169719,0.016972,0.00716835,0,0,0.0302577,0.794366,-1.1269e-07,0,0.794366,0.00188517,1.26074e-13,0,3.63113e-09,0,0,0.00188517,0.82506,6.48282e-08,0,0.82506,0,0.0875,2.5115e-08,-2.61578e-08,1.04283e-09,0.0108451,0,0,0.0108451,0.158291,0.0254579,0.000557842,0.000369163,-5.45797,-4.5996,875,1,0
0.2,0.0876,0.0005,0.218344,0.0169602,0.0169602,0.0169602,0.00722105,0,0,0.0302504,0.792434,-1.11489e-07,0,0.792434,0.00186535,1.23948e-13,0,3.61762e-09,0,0,0.00186535,0.822959,6.7268e-08,0,0.822959,0,0.0876,2.50199e-08,-2.59833e-08,9.63323e-10,0.0109701,0,0,0.0109701,0.159893,0.0254403,0.000553932,0.000365253,-5.45895,-4.5996,876,1,0
0.2,0.0877,0.0005,0.218384,0.0169484,0.0169484,0.0169484,0.00727376,0,0,0.0302433,0.790501,-1.10288e-07,0,0.790501,0.00184552,1.21821e-13,0,3.60412e-09,0,0,0.00184552,0.820859,6.97078e-08,0,0.820859,0,0.0877,2.49249e-08,-2.58087e-08,8.8382e-10,0.0110952,0,0,0.0110952,0.161494,0.0254226,0.000550022,0.000361342,-5.45993,-4.5996,877,1,0
0.2,0.0878,0.0005,0.218424,0.0169367,0.0169366,0.0169366,0.00732647,0,0,0.0302362,0.788568,-1.09087e-07,0,0.788568,0.00182569,1.19694e-13,0,3.59061e-09,0,0,0.00182569,0.818758,7.21476e-08,0,0.818758,0,0.0878,2.48298e-08,-2.56342e-08,8.04318e-10,0.0112202,0,0,0.0112202,0.163096,0.0254049,0.000546111,0.000357432,-5.46091,-4.5996,878,1,0
0.2,0.0879,0.0005,0.218464,0.0169249,0.0169249,0.0169249,0.00737917,0,0,0.0302292,0.786636,-1.07886e-07,0,0.786636,0.00180587,1.17568e-13,0,3.57711e-09,0,0,0.00180587,0.816658,7.45872e-08,0,0.816658,0,0.0879,2.47348e-08,-2.54596e-08,7.24822e-10,0.0113453,0,0,0.0113453,0.164698,0.0253873,0.000542201,0.000353522,-5.46189,-4.5996,879,1,0
0.2,0.088,0.0005,0.218505,0.0169131,0.0169131,0.0169131,0.00743188,0,0,0.0302223,0.784703,-1.06685e-07,0,0.784703,0.00178604,1.15441e-13,0,3.5636e-09,0,0,0.00178604,0.814557,7.7027e-08,0,0.814557,0,0.088,2.46398e-08,-2.52851e-08,6.45319e-10,0.0114703,0,0,0.0114703,0.1663,0.0253696,0.000538291,0.000349611,-5.46287,-4.5996,880,1,0
0.2,0.0881,0.0005,0.218545,0.0169013,0.0169013,0.0169013,0.00748459,0,0,0.0302156,0.78277,-1.05484e-07,0,0.78277,0.00176621,1.13314e-13,0,3.5501e-09,0,0,0.00176621,0.812456,7.94668e-08,0,0.812456,0,0.0881,2.45447e-08,-2.51105e-08,5.65817e-10,0.0115953,0,0,0.0115953,0.167901,0.0253519,0.00053438,0.000345701,-5.46386,-4.5996,881,1,0
0.2,0.0882,0.0005,0.218585,0.0168895,0.0168895,0.0168895,0.0075373,0,0,0.0302089,0.780838,-1.04283e-07,0,0.780838,0.00174638,1.11187e-13,0,3.53659e-09,0,0,0.00174638,0.810356,8.19066e-08,0,0.810356,0,0.0882,2.44497e-08,-2.4936e-08,4.86314e-10,0.0117204,0,0,0.0117204,0.169503,0.0253343,0.00053047,0.00034179,-5.46484,-4.5996,882,1,0
0.2,0.0883,0.0005,0.218626,0.0168778,0.0168777,0.0168777,0.00759,0,0,0.0302024,0.778905,-1.03082e-07,0,0.778905,0.00172656,1.0906e-13,0,3.52309e-09,0,0,0.00172656,0.808255,8.43464e-08,0,0.808255,0,0.0883,2.43546e-08,-2.47614e-08,4.06812e-10,0.0118454,0,0,0.0118454,0.171105,0.0253166,0.000526559,0.00033788,-5.46582,-4.5996,883,1,0
0.2,0.0884,0.0005,0.218666,0.0168654,0.0168654,0.0168654,0.0076378,0,0,0.0301937,0.776756,-1.01817e-07,0,0.776756,0.00170652,1.07059e-13,0,3.50606e-09,0,0,0.00170652,0.805931,8.67146e-08,0,0.805931,0,0.0884,2.42309e-08,-2.45607e-08,3.29752e-10,0.0119705,0,0,0.0119705,0.172835,0.025298,0.000522791,0.000334112,-5.4668,-4.5996,884,1,0
0.2,0.0885,0.0005,0.218706,0.0168527,0.0168527,0.0168527,0.00768315,0,0,0.0301839,0.774498,-1.0052e-07,0,0.774498,0.00168639,1.0512e-13,0,3.48726e-09,0,0,0.00168639,0.803495,8.90472e-08,0,0.803495,0,0.0885,2.40929e-08,-2.43468e-08,2.53905e-10,0.0120957,0,0,0.0120957,0.17463,0.025279,0.000519095,0.000330415,-5.46778,-4.5996,885,1,0
0.2,0.0886,0.0005,0.218747,0.01684,0.01684,0.01684,0.0077285,0,0,0.0301743,0.772241,-9.92226e-08,0,0.772241,0.00166625,1.0318e-13,0,3.46846e-09,0,0,0.00166625,0.80106,9.13798e-08,0,0.80106,0,0.0886,2.39548e-08,-2.41329e-08,1.78057e-10,0.0122209,0,0,0.0122209,0.176425,0.02526,0.000515398,0.000326718,-5.46876,-4.5996,886,1,0
0.2,0.0887,0.0005,0.218787,0.0168273,0.0168273,0.0168273,0.00777385,0,0,0.0301647,0.769983,-9.79253e-08,0,0.769983,0.00164611,1.01241e-13,0,3.44966e-09,0,0,0.00164611,0.798624,9.37124e-08,0,0.798624,0,0.0887,2.38168e-08,-2.3919e-08,1.02209e-10,0.012346,0,0,0.012346,0.17822,0.025241,0.000511701,0.000323022,-5.46974,-4.5996,887,1,0
0.2,0.0888,0.0005,0.218828,0.0168146,0.0168146,0.0168146,0.0078192,0,0,0.0301552,0.767726,-9.66281e-08,0,0.767726,0.00162597,9.93021e-14,0,3.43086e-09,0,0,0.00162597,0.796188,9.60448e-08,0,0.796188,0,0.0888,2.36788e-08,-2.37051e-08,2.63673e-11,0.0124712,0,0,0.0124712,0.180015,0.0252219,0.000508005,0.000319325,-5.47072,-4.5996,888,1,0
0.2,0.0889,0.0005,0.218869,0.016802,0.016802,0.016802,0.00786455,0,0,0.0301458,0.765468,-9.53309e-08,0,0.765468,0.00160583,9.73629e-14,0,3.41206e-09,0,0,0.00160583,0.793753,9.83774e-08,0,0.793753,0,0.0889,2.35407e-08,-2.34912e-08,-4.94803e-11,0.0125963,0,0,0.0125963,0.18181,0.0252029,0.000504308,0.000315629,-5.4717,-4.5996,889,1,0
0.2,0.089,0.0005,0.218909,0.0167893,0.0167893,0.0167893,0.0079099,0,0,0.0301365,0.763211,-9.40336e-08,0,0.763211,0.00158569,9.54236e-14,0,3.39326e-09,0,0,0.00158569,0.791317,1.0071e-07,0,0.791317,0,0.089,2.34027e-08,-2.32773e-08,-1.25328e-10,0.0127215,0,0,0.0127215,0.183605,0.0251839,0.000500611,0.000311932,-5.47268,-4.5996,890,1,0
0.2,0.0891,0.0005,0.21895,0.0167766,0.0167766,0.0167766,0.00795524,0,0,0.0301272,0.760953,-9.27364e-08,0,0.760953,0.00156555,9.34844e-14,0,3.37446e-09,0,0,0.00156555,0.788881,1.03043e-07,0,0.788881,0,0.0891,2.32646e-08,-2.30635e-08,-2.01176e-10,0.0128467,0,0,0.0128467,0.1854,0.0251649,0.000496914,0.000308235,-5.47367,-4.5996,891,1,0
0.2,0.0892,0.0005,0.218991,0.0167628,0.0167628,0.0167628,0.00799783,0,0,0.0301154,0.758576,-9.14264e-08,0,0.758576,0.00154541,9.16106e-14,0,3.35353e-09,0,0,0.00154541,0.786322,1.05348e-07,0,0.786322,0,0.0892,2.31193e-08,-2.28592e-08,-2.60139e-10,0.0129719,0,0,0.0129719,0.187256,0.0251441,0.000493278,0.000304599,-5.47465,-4.5996,892,1,0
0.2,0.0893,0.0005,0.219031,0.0167466,0.0167466,0.0167466,0.00803487,0,0,0.0300982,0.755957,-9.00911e-08,0,0.755957,0.00152527,8.98675e-14,0,3.32837e-09,0,0,0.00152527,0.783517,1.07597e-07,0,0.783517,0,0.0893,2.29595e-08,-2.26741e-08,-2.85342e-10,0.0130972,0,0,0.0130972,0.189235,0.0251198,0.000489763,0.000301084,-5.47563,-4.5996,893,1,0
0.2,0.0894,0.0005,0.219072,0.0167304,0.0167304,0.0167304,0.00807192,0,0,0.0300811,0.753339,-8.87556e-08,0,0.753339,0.00150513,8.81243e-14,0,3.30321e-09,0,0,0.00150513,0.780711,1.09847e-07,0,0.780711,0,0.0894,2.27996e-08,-2.2489e-08,-3.10547e-10,0.0132225,0,0,0.0132225,0.191214,0.0250956,0.000486248,0.000297569,-5.47661,-4.5996,894,1,0
0.2,0.0895,0.0005,0.219113,0.0167142,0.0167142,0.0167142,0.00810897,0,0,0.0300641,0.750721,-8.74202e-08,0,0.750721,0.00148499,8.63811e-14,0,3.27805e-09,0,0,0.00148499,0.777905,1.12096e-07,0,0.777905,0,0.0895,2.26397e-08,-2.23039e-08,-3.35753e-10,0.0133479,0,0,0.0133479,0.193193,0.0250713,0.000482733,0.000294054,-5.47759,-4.5996,895,1,0
0.2,0.0896,0.0005,0.219154,0.016698,0.016698,0.016698,0.00814602,0,0,0.0300471,0.748102,-8.60847e-08,0,0.748102,0.00146484,8.46379e-14,0,3.25289e-09,0,0,0.00146484,0.7751,1.14346e-07,0,0.7751,0,0.0896,2.24798e-08,-2.21189e-08,-3.60958e-10,0.0134732,0,0,0.0134732,0.195172,0.025047,0.000479218,0.000290539,-5.47857,-4.5996,896,1,0
0.2,0.0897,0.0005,0.219195,0.0166818,0.0166818,0.0166818,0.00818306,0,0,0.0300302,0.745484,-8.47494e-08,0,0.745484,0.0014447,8.28948e-14,0,3.22773e-09,0,0,0.0014447,0.772294,1.16596e-07,0,0.772294,0,0.0897,2.232e-08,-2.19338e-08,-3.86162e-10,0.0135985,0,0,0.0135985,0.197151,0.0250227,0.000475703,0.000287024,-5.47955,-4.5996,897,1,0
0.2,0.0898,0.0005,0.219236,0.0166657,0.0166657,0.0166657,0.00822011,0,0,0.0300134,0.742866,-8.3414e-08,0,0.742866,0.00142456,8.11516e-14,0,3.20257e-09,0,0,0.00142456,0.769489,1.18845e-07,0,0.769489,0,0.0898,2.21601e-08,-2.17487e-08,-4.11367e-10,0.0137238,0,0,0.0137238,0.199129,0.0249985,0.000472188,0.000283509,-5.48053,-4.5996,898,1,0
0.2,0.0899,0.0005,0.219277,0.0166495,0.0166495,0.0166495,0.00825716,0,0,0.0299966,0.740247,-8.20785e-08,0,0.740247,0.00140442,7.94084e-14,0,3.1774e-09,0,0,0.00140442,0.766683,1.21095e-07,0,0.766683,0,0.0899,2.20002e-08,-2.15636e-08,-4.36572e-10,0.0138491,0,0,0.0138491,0.201108,0.0249742,0.000468673,0.000279994,-5.48151,-4.5996,899,1,0
0.2,0.09,0.0005,0.219318,0.0166333,0.0166333,0.0166333,0.00829421,0,0,0.0299799,0.737629,-8.07431e-08,0,0.737629,0.00138427,7.76652e-14,0,3.15224e-09,0,0,0.00138427,0.763878,1.23345e-07,0,0.763878,0,0.09,2.18403e-08,-2.13786e-08,-4.61778e-10,0.0139745,0,0,0.0139745,0.203087,0.0249499,0.000465158,0.000276479,-5.48249,-4.5996,900,1,0
0.2,0.0901,0.0005,0.219359,0.0166103,0.0166102,0.0166102,0.00832156,0,0,0.0299491,0.734609,-7.93544e-08,0,0.734609,0.00136443,7.61261e-14,0,3.12291e-09,0,0,0.00136443,0.760662,1.25591e-07,0,0.760662,0,0.0901,2.16071e-08,-2.11471e-08,-4.59996e-10,0.0141,0,0,0.0141,0.205228,0.0249154,0.000461783,0.000273104,-5.48348,-4.5996,901,1,0
0.2,0.0902,0.0005,0.2194,0.0165872,0.0165872,0.0165872,0.00834891,0,0,0.0299184,0.731588,-7.79657e-08,0,0.731588,0.00134459,7.45868e-14,0,3.09358e-09,0,0,0.00134459,0.757447,1.27838e-07,0,0.757447,0,0.0902,2.13739e-08,-2.09157e-08,-4.58214e-10,0.0142256,0,0,0.0142256,0.207369,0.0248808,0.000458408,0.000269729,-5.48446,-4.5996,902,1,0
0.2,0.0903,0.0005,0.219441,0.0165642,0.0165642,0.0165642,0.00837627,0,0,0.0298877,0.728568,-7.65769e-08,0,0.728568,0.00132475,7.30476e-14,0,3.06425e-09,0,0,0.00132475,0.754231,1.30085e-07,0,0.754231,0,0.0903,2.11406e-08,-2.06842e-08,-4.56432e-10,0.0143511,0,0,0.0143511,0.209511,0.0248462,0.000455033,0.000266354,-5.48544,-4.5996,903,1,0
0.2,0.0904,0.0005,0.219482,0.0165411,0.0165411,0.0165411,0.00840363,0,0,0.0298571,0.725547,-7.51882e-08,0,0.725547,0.0013049,7.15083e-14,0,3.03492e-09,0,0,0.0013049,0.751016,1.32332e-07,0,0.751016,0,0.0904,2.09074e-08,-2.04528e-08,-4.54649e-10,0.0144766,0,0,0.0144766,0.211652,0.0248117,0.000451658,0.000262979,-5.48642,-4.5996,904,1,0
0.2,0.0905,0.0005,0.219523,0.0165181,0.0165181,0.0165181,0.00843098,0,0,0.0298265,0.722527,-7.37994e-08,0,0.722527,0.00128506,6.99691e-14,0,3.00558e-09,0,0,0.00128506,0.7478,1.34579e-07,0,0.7478,0,0.0905,2.06742e-08,-2.02213e-08,-4.52867e-10,0.0146022,0,0,0.0146022,0.213793,0.0247771,0.000448283,0.000259604,-5.4874,-4.5996,905,1,0
0.2,0.0906,0.0005,0.219565,0.016495,0.016495,0.016495,0.00845834,0,0,0.029796,0.719506,-7.24107e-08,0,0.719506,0.00126522,6.843e-14,0,2.97625e-09,0,0,0.00126522,0.744585,1.36826e-07,0,0.744585,0,0.0906,2.04409e-08,-1.99899e-08,-4.51086e-10,0.0147277,0,0,0.0147277,0.215934,0.0247425,0.000444908,0.000256229,-5.48838,-4.5996,906,1,0
0.2,0.0907,0.0005,0.219606,0.016472,0.016472,0.016472,0.00848569,0,0,0.0297655,0.716486,-7.1022e-08,0,0.716486,0.00124538,6.68907e-14,0,2.94692e-09,0,0,0.00124538,0.741369,1.39073e-07,0,0.741369,0,0.0907,2.02077e-08,-1.97584e-08,-4.49304e-10,0.0148533,0,0,0.0148533,0.218075,0.024708,0.000441533,0.000252854,-5.48936,-4.5996,907,1,0
0.2,0.0908,0.0005,0.219647,0.0164489,0.0164489,0.0164489,0.00851305,0,0,0.029735,0.713465,-6.96332e-08,0,0.713465,0.00122553,6.53515e-14,0,2.91759e-09,0,0,0.00122553,0.738154,1.4132e-07,0,0.738154,0,0.0908,1.99745e-08,-1.9527e-08,-4.47521e-10,0.0149788,0,0,0.0149788,0.220217,0.0246734,0.000438158,0.000249479,-5.49034,-4.5996,908,1,0
0.2,0.0909,0.0005,0.219689,0.0164185,0.0164184,0.0164184,0.00853256,0,0,0.0296901,0.710144,-6.82159e-08,0,0.710144,0.00120608,6.39499e-14,0,2.88606e-09,0,0,0.00120608,0.734633,1.43467e-07,0,0.734633,0,0.0909,1.96537e-08,-1.92071e-08,-4.46687e-10,0.0151045,0,0,0.0151045,0.22244,0.0246277,0.000434844,0.000246165,-5.49132,-4.5996,909,1,0
0.2,0.091,0.0005,0.21973,0.0163843,0.0163843,0.0163843,0.00854816,0,0,0.0296379,0.706673,-6.67843e-08,0,0.706673,0.00118682,6.26171e-14,0,2.85345e-09,0,0,0.00118682,0.730961,1.45563e-07,0,0.730961,0,0.091,1.92893e-08,-1.8843e-08,-4.46326e-10,0.0152303,0,0,0.0152303,0.224705,0.0245764,0.000431561,0.000242881,-5.49231,-4.5996,910,1,0
0.2,0.0911,0.0005,0.219771,0.0163501,0.0163501,0.0163501,0.00856375,0,0,0.0295857,0.703202,-6.53526e-08,0,0.703202,0.00116755,6.12843e-14,0,2.82082e-09,0,0,0.00116755,0.727288,1.4766e-07,0,0.727288,0,0.0911,1.89248e-08,-1.84789e-08,-4.45965e-10,0.0153561,0,0,0.0153561,0.226971,0.0245251,0.000428277,0.000239597,-5.49329,-4.5996,911,1,0
0.2,0.0912,0.0005,0.219813,0.0163159,0.0163159,0.0163159,0.00857934,0,0,0.0295335,0.699731,-6.3921e-08,0,0.699731,0.00114829,5.99514e-14,0,2.7882e-09,0,0,0.00114829,0.723615,1.49756e-07,0,0.723615,0,0.0912,1.85604e-08,-1.81148e-08,-4.45604e-10,0.0154819,0,0,0.0154819,0.229236,0.0244739,0.000424993,0.000236314,-5.49427,-4.5996,912,1,0
