Points_0,Points_1,Points_2,Points_Magnitude,R_0,R_1,R_2,R_3,R_4,R_5,R_Magnitude,UMean_0,UMean_1,UMean_2,UMean_Magnitude,UPrime2Mean_0,UPrime2Mean_1,UPrime2Mean_2,UPrime2Mean_3,UPrime2Mean_4,UPrime2Mean_5,UPrime2Mean_Magnitude,U_0,U_1,U_2,U_Magnitude,alpha.water,arc_length,devReff_0,devReff_1,devReff_2,devReff_3,devReff_4,devReff_5,devReff_Magnitude,epsilon,k,nuEff,nut,omega,p,p_rgh,Point ID,vtkValidPointMask,yPlus
0.2,0.0754,0.0005,0.213741,0.00405991,0.00405991,0.00405991,0.00151888,0,0,0.00719414,2.46922,-3.37277e-06,0,2.46922,0,0,0,0,0,0,0,2.46922,-3.37277e-06,0,2.46922,0,0.0754,1.40691e-08,-1.04034e-08,-3.66571e-09,0.00560539,0,0,0.00560539,0.0478375,0.00608987,0.000258577,6.98975e-05,87.0288,-5.35614,-4.61648,754,1,0
0.2,0.0755,0.0005,0.213777,0.00410724,0.00410723,0.00410723,0.00155769,0,0,0.00728248,2.46704,-3.37175e-06,0,2.46704,0,0,0,0,0,0,0,2.46704,-3.37175e-06,0,2.46704,0,0.0755,1.48016e-08,-1.13362e-08,-3.46545e-09,0.00573066,0,0,0.00573066,0.0487386,0.00616085,0.000258891,7.02117e-05,87.6526,-5.35712,-4.61648,755,1,0
0.2,0.0756,0.0005,0.213812,0.00415455,0.00415455,0.00415455,0.00159649,0,0,0.00737086,2.46487,-3.37073e-06,0,2.46487,0,0,0,0,0,0,0,2.46487,-3.37073e-06,0,2.46487,0,0.0756,1.55341e-08,-1.22689e-08,-3.2652e-09,0.00585591,0,0,0.00585591,0.0496396,0.00623183,0.000259205,7.05259e-05,88.2764,-5.35811,-4.61648,756,1,0
0.2,0.0757,0.0005,0.213847,0.00420188,0.00420187,0.00420187,0.0016353,0,0,0.00745932,2.4627,-3.36971e-06,0,2.4627,0,0,0,0,0,0,0,2.4627,-3.36971e-06,0,2.4627,0,0.0757,1.62666e-08,-1.32017e-08,-3.06494e-09,0.00598117,0,0,0.00598117,0.0505407,0.00630281,0.000259519,7.08401e-05,88.9002,-5.35909,-4.61648,757,1,0
0.2,0.0758,0.0005,0.213883,0.0042492,0.00424919,0.00424919,0.00167411,0,0,0.00754782,2.46052,-3.36869e-06,0,2.46052,0,0,0,0,0,0,0,2.46052,-3.36869e-06,0,2.46052,0,0.0758,1.69991e-08,-1.41345e-08,-2.86469e-09,0.00610643,0,0,0.00610643,0.0514418,0.00637379,0.000259833,7.11543e-05,89.524,-5.36007,-4.61648,758,1,0
0.2,0.0759,0.0005,0.213918,0.00429789,0.00429789,0.00429789,0.00171306,0,0,0.00763872,2.45809,-3.36605e-06,0,2.45809,0,0,0,0,0,0,0,2.45809,-3.36605e-06,0,2.45809,0,0.0759,1.77696e-08,-1.5169e-08,-2.60063e-09,0.00623196,0,0,0.00623196,0.0524484,0.00644684,0.000260093,7.14141e-05,90.2172,-5.36105,-4.61648,759,1,0
0.2,0.076,0.0005,0.213954,0.00434727,0.00434726,0.00434726,0.00175209,0,0,0.00773084,2.45554,-3.3626e-06,0,2.45554,0,0,0,0,0,0,0,2.45554,-3.3626e-06,0,2.45554,0,0.076,1.8559e-08,-1.62543e-08,-2.3047e-09,0.00635761,0,0,0.00635761,0.0535078,0.0065209,0.000260326,7.16468e-05,90.9449,-5.36203,-4.61648,760,1,0
0.2,0.0761,0.0005,0.213989,0.00439665,0.00439664,0.00439664,0.00179112,0,0,0.00782302,2.45298,-3.35915e-06,0,2.45298,0,0,0,0,0,0,0,2.45298,-3.35915e-06,0,2.45298,0,0.0761,1.93484e-08,-1.73396e-08,-2.00875e-09,0.00648327,0,0,0.00648327,0.0545671,0.00659497,0.000260558,7.18795e-05,91.6727,-5.36301,-4.61648,761,1,0
0.2,0.0762,0.0005,0.214025,0.00444603,0.00444602,0.00444602,0.00183015,0,0,0.00791523,2.45043,-3.3557e-06,0,2.45043,0,0,0,0,0,0,0,2.45043,-3.3557e-06,0,2.45043,0,0.0762,2.01378e-08,-1.8425e-08,-1.7128e-09,0.00660893,0,0,0.00660893,0.0556265,0.00666904,0.000260791,7.21121e-05,92.4005,-5.36399,-4.61648,762,1,0
0.2,0.0763,0.0005,0.214061,0.00449541,0.0044954,0.00449541,0.00186917,0,0,0.00800749,2.44788,-3.35225e-06,0,2.44788,0,0,0,0,0,0,0,2.44788,-3.35225e-06,0,2.44788,0,0.0763,2.09272e-08,-1.95104e-08,-1.41685e-09,0.00673459,0,0,0.00673459,0.0566859,0.00674311,0.000261024,7.23448e-05,93.1283,-5.36497,-4.61648,763,1,0
0.2,0.0764,0.0005,0.214096,0.00454479,0.00454478,0.00454479,0.0019082,0,0,0.00809978,2.44532,-3.3488e-06,0,2.44532,0,0,0,0,0,0,0,2.44532,-3.3488e-06,0,2.44532,0,0.0764,2.17166e-08,-2.05957e-08,-1.1209e-09,0.00686025,0,0,0.00686025,0.0577453,0.00681718,0.000261257,7.25775e-05,93.8561,-5.36595,-4.61648,764,1,0
0.2,0.0765,0.0005,0.214132,0.00459417,0.00459416,0.00459416,0.00194723,0,0,0.00819211,2.44277,-3.34535e-06,0,2.44277,0,0,0,0,0,0,0,2.44277,-3.34535e-06,0,2.44277,0,0.0765,2.2506e-08,-2.1681e-08,-8.24969e-10,0.0069859,0,0,0.0069859,0.0588046,0.00689125,0.000261489,7.28101e-05,94.5839,-5.36694,-4.61648,765,1,0
0.2,0.0766,0.0005,0.214168,0.00464355,0.00464354,0.00464354,0.00198626,0,0,0.00828448,2.44021,-3.3419e-06,0,2.44021,0,0,0,0,0,0,0,2.44021,-3.3419e-06,0,2.44021,0,0.0766,2.32954e-08,-2.27664e-08,-5.29018e-10,0.00711155,0,0,0.00711155,0.059864,0.00696532,0.000261722,7.30428e-05,95.3117,-5.36792,-4.61648,766,1,0
0.2,0.0767,0.0005,0.214204,0.00469321,0.00469319,0.0046932,0.00202474,0,0,0.00837723,2.43753,-3.3378e-06,0,2.43753,0,0,0,0,0,0,0,2.43753,-3.3378e-06,0,2.43753,0,0.0767,2.40284e-08,-2.37132e-08,-3.15197e-10,0.00723757,0,0,0.00723757,0.0609781,0.0070398,0.000261908,7.32291e-05,96.0743,-5.3689,-4.61648,767,1,0
0.2,0.0768,0.0005,0.214239,0.00474341,0.0047434,0.00474341,0.00206215,0,0,0.00847067,2.43459,-3.33242e-06,0,2.43459,0,0,0,0,0,0,0,2.43459,-3.33242e-06,0,2.43459,0,0.0768,2.46485e-08,-2.43829e-08,-2.65637e-10,0.00736429,0,0,0.00736429,0.0622013,0.00711511,0.000262002,7.33224e-05,96.9066,-5.36988,-4.61648,768,1,0
0.2,0.0769,0.0005,0.214275,0.00479362,0.00479361,0.00479361,0.00209955,0,0,0.00856412,2.43165,-3.32703e-06,0,2.43165,0,0,0,0,0,0,0,2.43165,-3.32703e-06,0,2.43165,0,0.0769,2.52686e-08,-2.50525e-08,-2.1608e-10,0.00749101,0,0,0.00749101,0.0634245,0.00719042,0.000262095,7.34158e-05,97.7388,-5.37086,-4.61648,769,1,0
0.2,0.077,0.0005,0.214311,0.00484383,0.00484381,0.00484382,0.00213695,0,0,0.00865762,2.42871,-3.32164e-06,0,2.42871,0,0,0,0,0,0,0,2.42871,-3.32164e-06,0,2.42871,0,0.077,2.58887e-08,-2.57222e-08,-1.66519e-10,0.00761773,0,0,0.00761773,0.0646478,0.00726573,0.000262188,7.35092e-05,98.571,-5.37184,-4.61648,770,1,0
0.2,0.0771,0.0005,0.214347,0.00489404,0.00489402,0.00489403,0.00217435,0,0,0.00875113,2.42577,-3.31626e-06,0,2.42577,0,0,0,0,0,0,0,2.42577,-3.31626e-06,0,2.42577,0,0.0771,2.65089e-08,-2.63919e-08,-1.16959e-10,0.00774446,0,0,0.00774446,0.0658711,0.00734104,0.000262282,7.36026e-05,99.4032,-5.37282,-4.61648,771,1,0
0.2,0.0772,0.0005,0.214383,0.00494425,0.00494423,0.00494423,0.00221175,0,0,0.00884467,2.42283,-3.31087e-06,0,2.42283,0,0,0,0,0,0,0,2.42283,-3.31087e-06,0,2.42283,0,0.0772,2.7129e-08,-2.70616e-08,-6.73981e-11,0.00787118,0,0,0.00787118,0.0670943,0.00741636,0.000262375,7.3696e-05,100.235,-5.3738,-4.61648,772,1,0
0.2,0.0773,0.0005,0.214419,0.00499445,0.00499444,0.00499444,0.00224915,0,0,0.00893824,2.41989,-3.30548e-06,0,2.41989,0,0,0,0,0,0,0,2.41989,-3.30548e-06,0,2.41989,0,0.0773,2.77491e-08,-2.77313e-08,-1.78375e-11,0.00799791,0,0,0.00799791,0.0683176,0.00749167,0.000262469,7.37894e-05,101.068,-5.37478,-4.61648,773,1,0
0.2,0.0774,0.0005,0.214455,0.00504466,0.00504464,0.00504465,0.00228655,0,0,0.00903182,2.41695,-3.30009e-06,0,2.41695,0,0,0,0,0,0,0,2.41695,-3.30009e-06,0,2.41695,0,0.0774,2.83692e-08,-2.84009e-08,3.17194e-11,0.00812462,0,0,0.00812462,0.0695408,0.00756698,0.000262562,7.38828e-05,101.9,-5.37576,-4.61648,774,1,0
0.2,0.0775,0.0005,0.214491,0.00509487,0.00509485,0.00509486,0.00232395,0,0,0.00912543,2.41401,-3.29471e-06,0,2.41401,0,0,0,0,0,0,0,2.41401,-3.29471e-06,0,2.41401,0,0.0775,2.89893e-08,-2.90706e-08,8.128e-11,0.00825135,0,0,0.00825135,0.0707641,0.00764229,0.000262655,7.39762e-05,102.732,-5.37675,-4.61648,775,1,0
0.2,0.0776,0.0005,0.214527,0.00514467,0.00514465,0.00514466,0.00235335,0,0,0.00921634,2.41067,-3.289e-06,0,2.41067,0,0,0,0,0,0,0,2.41067,-3.289e-06,0,2.41067,0,0.0776,2.96429e-08,-2.97819e-08,1.38986e-10,0.00837584,0,0,0.00837584,0.0721583,0.007717,0.000262447,7.37675e-05,103.676,-5.37773,-4.61648,776,1,0
0.2,0.0777,0.0005,0.214564,0.00519448,0.00519446,0.00519446,0.00238275,0,0,0.00930726,2.40733,-3.28328e-06,0,2.40733,0,0,0,0,0,0,0,2.40733,-3.28328e-06,0,2.40733,0,0.0777,3.02965e-08,-3.04932e-08,1.96691e-10,0.00850032,0,0,0.00850032,0.0735526,0.0077917,0.000262238,7.35588e-05,104.62,-5.37871,-4.61648,777,1,0
0.2,0.0778,0.0005,0.2146,0.00524428,0.00524426,0.00524427,0.00241215,0,0,0.00939817,2.40398,-3.27757e-06,0,2.40398,0,0,0,0,0,0,0,2.40398,-3.27757e-06,0,2.40398,0,0.0778,3.095e-08,-3.12044e-08,2.54393e-10,0.0086248,0,0,0.0086248,0.0749467,0.0078664,0.00026203,7.33502e-05,105.564,-5.37969,-4.61648,778,1,0
0.2,0.0779,0.0005,0.214636,0.00529408,0.00529407,0.00529407,0.00244155,0,0,0.00948909,2.40064,-3.27186e-06,0,2.40064,0,0,0,0,0,0,0,2.40064,-3.27186e-06,0,2.40064,0,0.0779,3.16036e-08,-3.19157e-08,3.12098e-10,0.00874929,0,0,0.00874929,0.0763409,0.00794111,0.000261821,7.31415e-05,106.508,-5.38067,-4.61648,779,1,0
0.2,0.078,0.0005,0.214672,0.00534389,0.00534387,0.00534388,0.00247095,0,0,0.00958002,2.3973,-3.26615e-06,0,2.3973,0,0,0,0,0,0,0,2.3973,-3.26615e-06,0,2.3973,0,0.078,3.22572e-08,-3.2627e-08,3.69804e-10,0.00887378,0,0,0.00887378,0.0777352,0.00801582,0.000261612,7.29329e-05,107.452,-5.38165,-4.61648,780,1,0
0.2,0.0781,0.0005,0.214709,0.00539369,0.00539368,0.00539368,0.00250035,0,0,0.00967095,2.39395,-3.26044e-06,0,2.39395,0,0,0,0,0,0,0,2.39395,-3.26044e-06,0,2.39395,0,0.0781,3.29108e-08,-3.33383e-08,4.2751e-10,0.00899827,0,0,0.00899827,0.0791294,0.00809053,0.000261404,7.27242e-05,108.396,-5.38263,-4.61648,781,1,0
0.2,0.0782,0.0005,0.214745,0.0054435,0.00544348,0.00544348,0.00252975,0,0,0.00976187,2.39061,-3.25473e-06,0,2.39061,0,0,0,0,0,0,0,2.39061,-3.25473e-06,0,2.39061,0,0.0782,3.35643e-08,-3.40495e-08,4.85211e-10,0.00912275,0,0,0.00912275,0.0805236,0.00816523,0.000261195,7.25155e-05,109.339,-5.38361,-4.61648,782,1,0
0.2,0.0783,0.0005,0.214782,0.0054933,0.00549328,0.00549329,0.00255915,0,0,0.00985281,2.38726,-3.24901e-06,0,2.38726,0,0,0,0,0,0,0,2.38726,-3.24901e-06,0,2.38726,0,0.0783,3.42179e-08,-3.47608e-08,5.42917e-10,0.00924724,0,0,0.00924724,0.0819178,0.00823994,0.000260986,7.23069e-05,110.283,-5.38459,-4.61648,783,1,0
0.2,0.0784,0.0005,0.214818,0.00554215,0.00554213,0.00554214,0.00258398,0,0,0.00994097,2.38363,-3.24182e-06,0,2.38363,0,0,0,0,0,0,0,2.38363,-3.24182e-06,0,2.38363,0,0.0784,3.49072e-08,-3.55407e-08,6.33517e-10,0.00937092,0,0,0.00937092,0.0834332,0.00831321,0.00026065,7.19704e-05,111.31,-5.38557,-4.61648,784,1,0
0.2,0.0785,0.0005,0.214855,0.00559052,0.0055905,0.00559051,0.00260652,0,0,0.0100277,2.37985,-3.23389e-06,0,2.37985,0,0,0,0,0,0,0,2.37985,-3.23389e-06,0,2.37985,0,0.0785,3.56144e-08,-3.6355e-08,7.40564e-10,0.00949419,0,0,0.00949419,0.0850093,0.00838577,0.000260249,7.157e-05,112.378,-5.38656,-4.61648,785,1,0
0.2,0.0786,0.0005,0.214891,0.0056389,0.00563888,0.00563889,0.00262906,0,0,0.0101145,2.37607,-3.22596e-06,0,2.37607,0,0,0,0,0,0,0,2.37607,-3.22596e-06,0,2.37607,0,0.0786,3.63216e-08,-3.71692e-08,8.47612e-10,0.00961747,0,0,0.00961747,0.0865853,0.00845833,0.000259849,7.11697e-05,113.446,-5.38754,-4.61648,786,1,0
0.2,0.0787,0.0005,0.214928,0.00568727,0.00568725,0.00568726,0.0026516,0,0,0.0102013,2.37229,-3.21803e-06,0,2.37229,0,0,0,0,0,0,0,2.37229,-3.21803e-06,0,2.37229,0,0.0787,3.70287e-08,-3.79834e-08,9.54651e-10,0.00974074,0,0,0.00974074,0.0881613,0.00853089,0.000259449,7.07693e-05,114.514,-5.38852,-4.61648,787,1,0
0.2,0.0788,0.0005,0.214964,0.00573564,0.00573562,0.00573563,0.00267414,0,0,0.010288,2.36851,-3.21009e-06,0,2.36851,0,0,0,0,0,0,0,2.36851,-3.21009e-06,0,2.36851,0,0.0788,3.77359e-08,-3.87977e-08,1.0617e-09,0.00986401,0,0,0.00986401,0.0897373,0.00860345,0.000259048,7.0369e-05,115.582,-5.3895,-4.61648,788,1,0
0.2,0.0789,0.0005,0.215001,0.00578402,0.005784,0.005784,0.00269668,0,0,0.0103748,2.36473,-3.20216e-06,0,2.36473,0,0,0,0,0,0,0,2.36473,-3.20216e-06,0,2.36473,0,0.0789,3.84431e-08,-3.96119e-08,1.16875e-09,0.00998729,0,0,0.00998729,0.0913134,0.00867601,0.000258648,6.99686e-05,116.65,-5.39048,-4.61648,789,1,0
0.2,0.079,0.0005,0.215038,0.00583239,0.00583237,0.00583238,0.00271922,0,0,0.0104616,2.36095,-3.19423e-06,0,2.36095,0,0,0,0,0,0,0,2.36095,-3.19423e-06,0,2.36095,0,0.079,3.91503e-08,-4.04261e-08,1.27579e-09,0.0101106,0,0,0.0101106,0.0928894,0.00874857,0.000258248,6.95682e-05,117.718,-5.39146,-4.61648,790,1,0
0.2,0.0791,0.0005,0.215075,0.00588076,0.00588074,0.00588075,0.00274176,0,0,0.0105483,2.35717,-3.1863e-06,0,2.35717,0,0,0,0,0,0,0,2.35717,-3.1863e-06,0,2.35717,0,0.0791,3.98575e-08,-4.12403e-08,1.38283e-09,0.0102338,0,0,0.0102338,0.0944653,0.00882112,0.000257847,6.91679e-05,118.786,-5.39244,-4.61648,791,1,0
0.2,0.0792,0.0005,0.215111,0.00592829,0.00592827,0.00592828,0.00276391,0,0,0.0106336,2.35324,-3.17806e-06,0,2.35324,0,0,0,0,0,0,0,2.35324,-3.17806e-06,0,2.35324,0,0.0792,4.0484e-08,-4.18975e-08,1.41343e-09,0.0103577,0,0,0.0103577,0.0961044,0.00889242,0.000257457,6.87774e-05,119.9,-5.39342,-4.61648,792,1,0
0.2,0.0793,0.0005,0.215148,0.00597414,0.00597412,0.00597413,0.00278528,0,0,0.0107158,2.34901,-3.1692e-06,0,2.34901,0,0,0,0,0,0,0,2.34901,-3.1692e-06,0,2.34901,0,0.0793,4.09493e-08,-4.22405e-08,1.29113e-09,0.0104828,0,0,0.0104828,0.0978696,0.0089612,0.000257086,6.84067e-05,121.106,-5.3944,-4.61648,793,1,0
0.2,0.0794,0.0005,0.215185,0.00601999,0.00601997,0.00601998,0.00280664,0,0,0.010798,2.34478,-3.16034e-06,0,2.34478,0,0,0,0,0,0,0,2.34478,-3.16034e-06,0,2.34478,0,0.0794,4.14146e-08,-4.25834e-08,1.16883e-09,0.0106079,0,0,0.0106079,0.0996348,0.00902997,0.000256715,6.8036e-05,122.312,-5.39538,-4.61648,794,1,0
0.2,0.0795,0.0005,0.215222,0.00606584,0.00606582,0.00606583,0.002828,0,0,0.0108803,2.34054,-3.15148e-06,0,2.34054,0,0,0,0,0,0,0,2.34054,-3.15148e-06,0,2.34054,0,0.0795,4.18799e-08,-4.29264e-08,1.04653e-09,0.0107331,0,0,0.0107331,0.1014,0.00909875,0.000256345,6.76653e-05,123.517,-5.39637,-4.61648,795,1,0
0.2,0.0796,0.0005,0.215259,0.00611169,0.00611167,0.00611168,0.00284937,0,0,0.0109625,2.33631,-3.14262e-06,0,2.33631,0,0,0,0,0,0,0,2.33631,-3.14262e-06,0,2.33631,0,0.0796,4.23451e-08,-4.32693e-08,9.2424e-10,0.0108582,0,0,0.0108582,0.103165,0.00916752,0.000255974,6.72946e-05,124.723,-5.39735,-4.61648,796,1,0
0.2,0.0797,0.0005,0.215296,0.00615754,0.00615752,0.00615753,0.00287073,0,0,0.0110448,2.33208,-3.13376e-06,0,2.33208,0,0,0,0,0,0,0,2.33208,-3.13376e-06,0,2.33208,0,0.0797,4.28104e-08,-4.36123e-08,8.0194e-10,0.0109833,0,0,0.0109833,0.10493,0.00923629,0.000255603,6.69239e-05,125.929,-5.39833,-4.61648,797,1,0
0.2,0.0798,0.0005,0.215333,0.00620339,0.00620337,0.00620338,0.0028921,0,0,0.011127,2.32784,-3.1249e-06,0,2.32784,0,0,0,0,0,0,0,2.32784,-3.1249e-06,0,2.32784,0,0.0798,4.32757e-08,-4.39553e-08,6.7964e-10,0.0111084,0,0,0.0111084,0.106695,0.00930507,0.000255233,6.65532e-05,127.135,-5.39931,-4.61648,798,1,0
0.2,0.0799,0.0005,0.21537,0.00624924,0.00624922,0.00624923,0.00291346,0,0,0.0112092,2.32361,-3.11604e-06,0,2.32361,0,0,0,0,0,0,0,2.32361,-3.11604e-06,0,2.32361,0,0.0799,4.37409e-08,-4.42983e-08,5.5734e-10,0.0112335,0,0,0.0112335,0.10846,0.00937384,0.000254862,6.61825e-05,128.34,-5.40029,-4.61648,799,1,0
0.2,0.08,0.0005,0.215407,0.00629508,0.00629506,0.00629508,0.00293482,0,0,0.0112915,2.31938,-3.10718e-06,0,2.31938,0,0,0,0,0,0,0,2.31938,-3.10718e-06,0,2.31938,0,0.08,4.42062e-08,-4.46412e-08,4.35048e-10,0.0113586,0,0,0.0113586,0.110225,0.00944261,0.000254491,6.58119e-05,129.546,-5.40127,-4.61648,800,1,0
0.2,0.0801,0.0005,0.215444,0.00633716,0.00633714,0.00633715,0.00295442,0,0,0.0113669,2.31468,-3.09832e-06,0,2.31468,0,0,0,0,0,0,0,2.31468,-3.09832e-06,0,2.31468,0,0.0801,4.47125e-08,-4.50895e-08,3.76965e-10,0.0114839,0,0,0.0114839,0.112182,0.00950572,0.000254141,6.54618e-05,130.906,-5.40225,-4.61648,801,1,0
0.2,0.0802,0.0005,0.215482,0.00637924,0.00637922,0.00637923,0.00297402,0,0,0.0114424,2.30999,-3.08947e-06,0,2.30999,0,0,0,0,0,0,0,2.30999,-3.08947e-06,0,2.30999,0,0.0802,4.52188e-08,-4.55377e-08,3.18882e-10,0.0116091,0,0,0.0116091,0.114139,0.00956883,0.000253791,6.51118e-05,132.267,-5.40323,-4.61648,802,1,0
0.2,0.0803,0.0005,0.215519,0.00642131,0.00642129,0.0064213,0.00299362,0,0,0.0115179,2.30529,-3.08062e-06,0,2.30529,0,0,0,0,0,0,0,2.30529,-3.08062e-06,0,2.30529,0,0.0803,4.57252e-08,-4.5986e-08,2.60799e-10,0.0117344,0,0,0.0117344,0.116096,0.00963195,0.000253441,6.47618e-05,133.627,-5.40421,-4.61648,803,1,0
0.2,0.0804,0.0005,0.215556,0.00646338,0.00646336,0.00646337,0.00301322,0,0,0.0115933,2.3006,-3.07177e-06,0,2.3006,0,0,0,0,0,0,0,2.3006,-3.07177e-06,0,2.3006,0,0.0804,4.62315e-08,-4.64342e-08,2.0272e-10,0.0118596,0,0,0.0118596,0.118052,0.00969505,0.000253091,6.44118e-05,134.988,-5.40519,-4.61648,804,1,0
0.2,0.0805,0.0005,0.215593,0.00650546,0.00650544,0.00650545,0.00303282,0,0,0.0116688,2.2959,-3.06291e-06,0,2.2959,0,0,0,0,0,0,0,2.2959,-3.06291e-06,0,2.2959,0,0.0805,4.67378e-08,-4.68824e-08,1.44637e-10,0.0119849,0,0,0.0119849,0.120009,0.00975816,0.000252741,6.40618e-05,136.348,-5.40617,-4.61648,805,1,0
0.2,0.0806,0.0005,0.215631,0.00654753,0.00654751,0.00654752,0.00305242,0,0,0.0117443,2.2912,-3.05406e-06,0,2.2912,0,0,0,0,0,0,0,2.2912,-3.05406e-06,0,2.2912,0,0.0806,4.72441e-08,-4.73307e-08,8.65533e-11,0.0121102,0,0,0.0121102,0.121966,0.00982127,0.000252391,6.37117e-05,137.709,-5.40716,-4.61648,806,1,0
0.2,0.0807,0.0005,0.215668,0.00658961,0.00658959,0.0065896,0.00307201,0,0,0.0118197,2.28651,-3.04521e-06,0,2.28651,0,0,0,0,0,0,0,2.28651,-3.04521e-06,0,2.28651,0,0.0807,4.77505e-08,-4.77789e-08,2.847e-11,0.0122354,0,0,0.0122354,0.123922,0.00988438,0.000252041,6.33617e-05,139.069,-5.40814,-4.61648,807,1,0
0.2,0.0808,0.0005,0.215706,0.00663169,0.00663166,0.00663167,0.00309161,0,0,0.0118952,2.28181,-3.03636e-06,0,2.28181,0,0,0,0,0,0,0,2.28181,-3.03636e-06,0,2.28181,0,0.0808,4.82568e-08,-4.82272e-08,-2.96132e-11,0.0123607,0,0,0.0123607,0.125879,0.0099475,0.000251691,6.30117e-05,140.43,-5.40912,-4.61648,808,1,0
0.2,0.0809,0.0005,0.215743,0.00667037,0.00667035,0.00667036,0.00310961,0,0,0.0119646,2.2768,-3.02649e-06,0,2.2768,0,0,0,0,0,0,0,2.2768,-3.02649e-06,0,2.2768,0,0.0809,4.88158e-08,-4.87963e-08,-1.95055e-11,0.012486,0,0,0.012486,0.127945,0.0100055,0.000251343,6.26632e-05,141.89,-5.4101,-4.61648,809,1,0
0.2,0.081,0.0005,0.215781,0.00670736,0.00670734,0.00670735,0.00312681,0,0,0.0120309,2.27164,-3.01613e-06,0,2.27164,0,0,0,0,0,0,0,2.27164,-3.01613e-06,0,2.27164,0,0.081,4.94012e-08,-4.94258e-08,2.46913e-11,0.0126112,0,0,0.0126112,0.130066,0.010061,0.000250995,6.23155e-05,143.402,-5.41108,-4.61647,810,1,0
0.2,0.0811,0.0005,0.215818,0.00674435,0.00674433,0.00674434,0.00314402,0,0,0.0120972,2.26647,-3.00576e-06,0,2.26647,0,0,0,0,0,0,0,2.26647,-3.00576e-06,0,2.26647,0,0.0811,4.99865e-08,-5.00554e-08,6.88881e-11,0.0127365,0,0,0.0127365,0.132188,0.0101165,0.000250647,6.19678e-05,144.913,-5.41206,-4.61647,811,1,0
0.2,0.0812,0.0005,0.215856,0.00678134,0.00678132,0.00678133,0.00316122,0,0,0.0121636,2.2613,-2.99539e-06,0,2.2613,0,0,0,0,0,0,0,2.2613,-2.99539e-06,0,2.2613,0,0.0812,5.05719e-08,-5.0685e-08,1.13085e-10,0.0128618,0,0,0.0128618,0.134309,0.010172,0.000250299,6.16201e-05,146.424,-5.41304,-4.61647,812,1,0
0.2,0.0813,0.0005,0.215893,0.00681833,0.00681831,0.00681832,0.00317842,0,0,0.0122299,2.25613,-2.98503e-06,0,2.25613,0,0,0,0,0,0,0,2.25613,-2.98503e-06,0,2.25613,0,0.0813,5.11572e-08,-5.13145e-08,1.57278e-10,0.0129871,0,0,0.0129871,0.13643,0.0102275,0.000249952,6.12724e-05,147.935,-5.41402,-4.61647,813,1,0
0.2,0.0814,0.0005,0.215931,0.00685532,0.0068553,0.00685531,0.00319562,0,0,0.0122963,2.25097,-2.97466e-06,0,2.25097,0,0,0,0,0,0,0,2.25097,-2.97466e-06,0,2.25097,0,0.0814,5.17426e-08,-5.1944e-08,2.01475e-10,0.0131123,0,0,0.0131123,0.138551,0.0102829,0.000249604,6.09247e-05,149.446,-5.415,-4.61647,814,1,0
0.2,0.0815,0.0005,0.215969,0.00689232,0.00689229,0.0068923,0.00321282,0,0,0.0123626,2.2458,-2.9643e-06,0,2.2458,0,0,0,0,0,0,0,2.2458,-2.9643e-06,0,2.2458,0,0.0815,5.23279e-08,-5.25736e-08,2.45672e-10,0.0132376,0,0,0.0132376,0.140672,0.0103384,0.000249256,6.0577e-05,150.957,-5.41598,-4.61647,815,1,0
0.2,0.0816,0.0005,0.216007,0.00692931,0.00692928,0.00692929,0.00323002,0,0,0.0124289,2.24063,-2.95393e-06,0,2.24063,0,0,0,0,0,0,0,2.24063,-2.95393e-06,0,2.24063,0,0.0816,5.29133e-08,-5.32032e-08,2.89869e-10,0.0133629,0,0,0.0133629,0.142793,0.0103939,0.000248909,6.02293e-05,152.469,-5.41697,-4.61647,816,1,0
0.2,0.0817,0.0005,0.216044,0.00696411,0.00696408,0.00696409,0.00324618,0,0,0.0124913,2.2353,-2.94324e-06,0,2.2353,0,0,0,0,0,0,0,2.2353,-2.94324e-06,0,2.2353,0,0.0817,5.34794e-08,-5.38019e-08,3.22521e-10,0.0134882,0,0,0.0134882,0.144943,0.0104461,0.000248557,5.98774e-05,154.017,-5.41795,-4.61647,817,1,0
0.2,0.0818,0.0005,0.216082,0.00699452,0.00699449,0.00699451,0.00326025,0,0,0.0125459,2.22965,-2.93191e-06,0,2.22965,0,0,0,0,0,0,0,2.22965,-2.93191e-06,0,2.22965,0,0.0818,5.4007e-08,-5.43391e-08,3.32093e-10,0.0136134,0,0,0.0136134,0.147148,0.0104917,0.000248197,5.95174e-05,155.638,-5.41893,-4.61647,818,1,0
0.2,0.0819,0.0005,0.21612,0.00702494,0.00702491,0.00702493,0.00327432,0,0,0.0126004,2.224,-2.92058e-06,0,2.224,0,0,0,0,0,0,0,2.224,-2.92058e-06,0,2.224,0,0.0819,5.45345e-08,-5.48762e-08,3.41665e-10,0.0137386,0,0,0.0137386,0.149353,0.0105374,0.000247837,5.91574e-05,157.26,-5.41991,-4.61647,819,1,0
0.2,0.082,0.0005,0.216158,0.00705536,0.00705533,0.00705534,0.0032884,0,0,0.0126549,2.21835,-2.90925e-06,0,2.21835,0,0,0,0,0,0,0,2.21835,-2.90925e-06,0,2.21835,0,0.082,5.50621e-08,-5.54134e-08,3.51237e-10,0.0138639,0,0,0.0138639,0.151559,0.010583,0.000247477,5.87973e-05,158.881,-5.42089,-4.61647,820,1,0
